Kategoria;Grupa;Podgrupa (wymiary);Wymiar 1;Wymiar 2;Wymiar 3;Wymiar 4;Wymiar 5;Jednostka miary;"2016";"2017";"2018";"2019";"2020";"2021";"2022";"2023";"2024";"2025";
"OCHRONA ZDROWIA, OPIEKA SPOŁECZNA I ŚWIADCZENIA NA RZECZ RODZINY";"OPIEKA NAD DZIEĆMI W WIEKU DO LAT 3.  ŻŁOBKI";"Żłobki i kluby dziecięce - wskaźniki (Wymiary: Wskaźniki)";"miejsca w żłobkach, oddziałach i klubach dziecięcych na 1000 dzieci w wieku do lat 3";"";"";"";"";"-";230;257;308;327;407;429;;;;;
"OCHRONA ZDROWIA, OPIEKA SPOŁECZNA I ŚWIADCZENIA NA RZECZ RODZINY";"OPIEKA NAD DZIEĆMI W WIEKU DO LAT 3.  ŻŁOBKI";"Żłobki i kluby dziecięce - wskaźniki (Wymiary: Wskaźniki)";"miejsca w żłobkach i klubach dziecięcych na 1000 dzieci w wieku do lat 3";"";"";"";"";"-";;;;;;;436;478;513;;
"OCHRONA ZDROWIA, OPIEKA SPOŁECZNA I ŚWIADCZENIA NA RZECZ RODZINY";"OPIEKA NAD DZIEĆMI W WIEKU DO LAT 3.  ŻŁOBKI";"Żłobki i kluby dziecięce - wskaźniki (Wymiary: Wskaźniki)";"odsetek żłobków i klubów dziecięcych dostosowanych do potrzeb dzieci z niepełnosprawnością";"";"";"";"";"%";;;;;;;;34,9;37,3;;
"OCHRONA ZDROWIA, OPIEKA SPOŁECZNA I ŚWIADCZENIA NA RZECZ RODZINY";"OPIEKA NAD DZIEĆMI W WIEKU DO LAT 3.  ŻŁOBKI";"Żłobki podległe samorządowi terytorialnemu (Wymiary: Wykaz)";"żłobki";"";"";"";"";"ob.";22;22;22;21;22;20;20;21;20;;
"OCHRONA ZDROWIA, OPIEKA SPOŁECZNA I ŚWIADCZENIA NA RZECZ RODZINY";"OPIEKA NAD DZIEĆMI W WIEKU DO LAT 3.  ŻŁOBKI";"Żłobki podległe samorządowi terytorialnemu (Wymiary: Wykaz)";"miejsca";"";"";"";"";"msc.";;;;;;;2189;2214;2132;;
"OCHRONA ZDROWIA, OPIEKA SPOŁECZNA I ŚWIADCZENIA NA RZECZ RODZINY";"OPIEKA NAD DZIEĆMI W WIEKU DO LAT 3.  ŻŁOBKI";"Żłobki podległe samorządowi terytorialnemu (Wymiary: Wykaz)";"dzieci przebywające w ciągu roku";"";"";"";"";"osoba";;;;;;;3512;;;;
"OCHRONA ZDROWIA, OPIEKA SPOŁECZNA I ŚWIADCZENIA NA RZECZ RODZINY";"OPIEKA NAD DZIEĆMI W WIEKU DO LAT 3.  ŻŁOBKI";"Żłobki podległe samorządowi terytorialnemu (Wymiary: Wykaz)";"dzieci stan w dniu 31 grudnia";"";"";"";"";"osoba";;;;;;;2169;2214;2007;;
"OCHRONA ZDROWIA, OPIEKA SPOŁECZNA I ŚWIADCZENIA NA RZECZ RODZINY";"OPIEKA NAD DZIEĆMI W WIEKU DO LAT 3.  ŻŁOBKI";"Żłobki podległe samorządowi terytorialnemu (Wymiary: Wykaz)";"dzieci (łącznie z oddziałami) stan w dniu 31 grudnia";"";"";"";"";"osoba";2280;2294;2335;2252;2178;2078;;;;;
"OCHRONA ZDROWIA, OPIEKA SPOŁECZNA I ŚWIADCZENIA NA RZECZ RODZINY";"OPIEKA NAD DZIEĆMI W WIEKU DO LAT 3.  ŻŁOBKI";"Żłobki podległe samorządowi terytorialnemu (Wymiary: Wykaz)";"miejsca (łącznie z oddziałami)";"";"";"";"";"msc.";2260;2292;2352;2262;2329;2120;;;;;
"OCHRONA ZDROWIA, OPIEKA SPOŁECZNA I ŚWIADCZENIA NA RZECZ RODZINY";"OPIEKA NAD DZIEĆMI W WIEKU DO LAT 3.  ŻŁOBKI";"Żłobki podległe samorządowi terytorialnemu (Wymiary: Wykaz)";"dzieci przebywające w ciągu roku (łącznie z oddziałami)";"";"";"";"";"osoba";3784;3921;3957;3657;3801;3524;;;;;
"OCHRONA ZDROWIA, OPIEKA SPOŁECZNA I ŚWIADCZENIA NA RZECZ RODZINY";"PLACÓWKA WSPARCIA DZIENNEGO";"Placówki wsparcia dziennego ogółem (Wymiary: Lokalizacje; Wykaz)";"ogółem";"placówki wsparcia dziennego";"";"";"";"ob.";33;36;34;52;50;51;46;46;43;;
"OCHRONA ZDROWIA, OPIEKA SPOŁECZNA I ŚWIADCZENIA NA RZECZ RODZINY";"PLACÓWKA WSPARCIA DZIENNEGO";"Placówki wsparcia dziennego ogółem (Wymiary: Lokalizacje; Wykaz)";"ogółem";"korzystający (stan w dniu 31 grudnia)";"";"";"";"osoba";2224;2557;2431;2526;2194;2167;1913;2060;2077;;
"OCHRONA ZDROWIA, OPIEKA SPOŁECZNA I ŚWIADCZENIA NA RZECZ RODZINY";"PLACÓWKA WSPARCIA DZIENNEGO";"Placówki wsparcia dziennego ogółem (Wymiary: Lokalizacje; Wykaz)";"ogółem";"korzystający w roku sprawozdawczym";"";"";"";"osoba";3026;3933;3840;3416;2661;2870;3401;3229;4077;;
"OCHRONA ZDROWIA, OPIEKA SPOŁECZNA I ŚWIADCZENIA NA RZECZ RODZINY";"PLACÓWKA WSPARCIA DZIENNEGO";"Placówki wsparcia dziennego ogółem (Wymiary: Lokalizacje; Wykaz)";"ogółem";"wolontariusze w roku sprawozdawczym";"";"";"";"osoba";244;285;257;241;254;216;189;140;188;;
"OCHRONA ZDROWIA, OPIEKA SPOŁECZNA I ŚWIADCZENIA NA RZECZ RODZINY";"PLACÓWKA WSPARCIA DZIENNEGO";"Placówki wsparcia dziennego ogółem (Wymiary: Lokalizacje; Wykaz)";"ogółem";"miejsca";"";"";"";"msc.";1992;2205;2173;2348;2124;2137;2150;2186;2105;;
"OCHRONA ZDROWIA, OPIEKA SPOŁECZNA I ŚWIADCZENIA NA RZECZ RODZINY";"PLACÓWKA WSPARCIA DZIENNEGO";"Placówki wsparcia dziennego ogółem (Wymiary: Lokalizacje; Wykaz)";"ogółem";"korzystający niepełnosprawni prawnie (stan w dniu 31 grudnia)";"";"";"";"osoba";;;;;;;;;43;;
"OCHRONA ZDROWIA, OPIEKA SPOŁECZNA I ŚWIADCZENIA NA RZECZ RODZINY";"PLACÓWKI STACJONARNEJ POMOCY SPOŁECZNEJ";"Placówki stacjonarnej pomocy społecznej (Wymiary: Wykaz)";"placówki (z filiami)";"";"";"";"";"ob.";31;30;32;31;29;29;30;30;32;;
"OCHRONA ZDROWIA, OPIEKA SPOŁECZNA I ŚWIADCZENIA NA RZECZ RODZINY";"PLACÓWKI STACJONARNEJ POMOCY SPOŁECZNEJ";"Placówki stacjonarnej pomocy społecznej (Wymiary: Wykaz)";"domy pomocy społecznej";"";"";"";"";"ob.";19;18;17;17;16;16;16;16;15;;
"OCHRONA ZDROWIA, OPIEKA SPOŁECZNA I ŚWIADCZENIA NA RZECZ RODZINY";"PLACÓWKI STACJONARNEJ POMOCY SPOŁECZNEJ";"Placówki stacjonarnej pomocy społecznej (Wymiary: Wykaz)";"placówka zapewniająca całodobową opiekę osobom niepełnosprawnym, przewlekle chorym lub osobom w podeszłym wieku w ramach działalności gospodarczej lub statutowej";"";"";"";"";"ob.";0;1;3;3;3;4;4;4;5;;
"OCHRONA ZDROWIA, OPIEKA SPOŁECZNA I ŚWIADCZENIA NA RZECZ RODZINY";"PLACÓWKI STACJONARNEJ POMOCY SPOŁECZNEJ";"Placówki stacjonarnej pomocy społecznej (Wymiary: Wykaz)";"dom dla matek z małoletnimi dziećmi i kobiet w ciąży";"";"";"";"";"ob.";3;3;2;2;1;0;1;1;1;;
"OCHRONA ZDROWIA, OPIEKA SPOŁECZNA I ŚWIADCZENIA NA RZECZ RODZINY";"PLACÓWKI STACJONARNEJ POMOCY SPOŁECZNEJ";"Placówki stacjonarnej pomocy społecznej (Wymiary: Wykaz)";"noclegownia";"";"";"";"";"ob.";1;1;1;1;1;1;1;1;2;;
"OCHRONA ZDROWIA, OPIEKA SPOŁECZNA I ŚWIADCZENIA NA RZECZ RODZINY";"PLACÓWKI STACJONARNEJ POMOCY SPOŁECZNEJ";"Placówki stacjonarnej pomocy społecznej (Wymiary: Wykaz)";"schronisko dla bezdomnych";"";"";"";"";"ob.";8;7;8;7;7;7;6;6;7;;
"OCHRONA ZDROWIA, OPIEKA SPOŁECZNA I ŚWIADCZENIA NA RZECZ RODZINY";"PLACÓWKI STACJONARNEJ POMOCY SPOŁECZNEJ";"Placówki stacjonarnej pomocy społecznej (Wymiary: Wykaz)";"pozostałe";"";"";"";"";"ob.";0;0;1;1;1;1;2;2;2;;
"OCHRONA ZDROWIA, OPIEKA SPOŁECZNA I ŚWIADCZENIA NA RZECZ RODZINY";"PLACÓWKI STACJONARNEJ POMOCY SPOŁECZNEJ";"Placówki stacjonarnej pomocy społecznej (Wymiary: Wykaz)";"miejsca (łącznie z filiami)";"";"";"";"";"msc.";2913;2854;3004;3018;2852;2890;2963;2982;2986;;
"OCHRONA ZDROWIA, OPIEKA SPOŁECZNA I ŚWIADCZENIA NA RZECZ RODZINY";"PLACÓWKI STACJONARNEJ POMOCY SPOŁECZNEJ";"Placówki stacjonarnej pomocy społecznej (Wymiary: Wykaz)";"miejsca (łącznie z filiami) na 10 tys. ludności";"";"";"";"";"msc.";38,1;37,2;39,0;38,7;35,6;36,0;36,9;37,0;36,9;;
"OCHRONA ZDROWIA, OPIEKA SPOŁECZNA I ŚWIADCZENIA NA RZECZ RODZINY";"PLACÓWKI STACJONARNEJ POMOCY SPOŁECZNEJ";"Placówki stacjonarnej pomocy społecznej (Wymiary: Wykaz)";"mieszkańcy (łącznie z filiami)";"";"";"";"";"osoba";2689;2746;2858;2794;2608;2676;2781;2900;2841;;
"OCHRONA ZDROWIA, OPIEKA SPOŁECZNA I ŚWIADCZENIA NA RZECZ RODZINY";"PLACÓWKI STACJONARNEJ POMOCY SPOŁECZNEJ";"Placówki stacjonarnej pomocy społecznej (Wymiary: Wykaz)";"mieszkańcy (łącznie z filiami) na 1000 ludności";"";"";"";"";"osoba";4;4;4;4;3;3;3;4;4;;
"OCHRONA ZDROWIA, OPIEKA SPOŁECZNA I ŚWIADCZENIA NA RZECZ RODZINY";"PLACÓWKI STACJONARNEJ POMOCY SPOŁECZNEJ";"Placówki stacjonarnej pomocy społecznej (Wymiary: Wykaz)";"mieszkańcy - kobiety";"";"";"";"";"osoba";;;;;1346;1382;1403;1449;1431;;
"OCHRONA ZDROWIA, OPIEKA SPOŁECZNA I ŚWIADCZENIA NA RZECZ RODZINY";"PLACÓWKI STACJONARNEJ POMOCY SPOŁECZNEJ";"Placówki stacjonarnej pomocy społecznej (Wymiary: Wykaz)";"mieszkańcy - mężczyźni";"";"";"";"";"osoba";;;;;1262;1294;1378;1451;1410;;
"OCHRONA ZDROWIA, OPIEKA SPOŁECZNA I ŚWIADCZENIA NA RZECZ RODZINY";"PLACÓWKI STACJONARNEJ POMOCY SPOŁECZNEJ";"Placówki stacjonarnej pomocy społecznej (Wymiary: Wykaz)";"mieszkańcy - w wieku do 18 lat";"";"";"";"";"osoba";;;;;21;19;32;25;28;;
"OCHRONA ZDROWIA, OPIEKA SPOŁECZNA I ŚWIADCZENIA NA RZECZ RODZINY";"PLACÓWKI STACJONARNEJ POMOCY SPOŁECZNEJ";"Placówki stacjonarnej pomocy społecznej (Wymiary: Wykaz)";"mieszkańcy - przewlekle psychicznie chorzy";"";"";"";"";"osoba";844;683;681;684;675;676;688;692;688;;
"OCHRONA ZDROWIA, OPIEKA SPOŁECZNA I ŚWIADCZENIA NA RZECZ RODZINY";"PLACÓWKI STACJONARNEJ POMOCY SPOŁECZNEJ";"Placówki stacjonarnej pomocy społecznej (Wymiary: Wykaz)";"mieszkańcy - niepełnosprawni intelektualnie dorośli, dzieci i młodzież";"";"";"";"";"osoba";120;323;319;302;291;296;291;297;309;;
"OCHRONA ZDROWIA, OPIEKA SPOŁECZNA I ŚWIADCZENIA NA RZECZ RODZINY";"PLACÓWKI STACJONARNEJ POMOCY SPOŁECZNEJ";"Placówki stacjonarnej pomocy społecznej (Wymiary: Wykaz)";"mieszkańcy - niepełnosprawni fizycznie";"";"";"";"";"osoba";0;0;0;0;0;4;0;0;0;;
"OCHRONA ZDROWIA, OPIEKA SPOŁECZNA I ŚWIADCZENIA NA RZECZ RODZINY";"PLACÓWKI STACJONARNEJ POMOCY SPOŁECZNEJ";"Placówki stacjonarnej pomocy społecznej (Wymiary: Wykaz)";"mieszkańcy - osoby bezdomne";"";"";"";"";"osoba";493;455;505;449;408;423;481;474;432;;
"OCHRONA ZDROWIA, OPIEKA SPOŁECZNA I ŚWIADCZENIA NA RZECZ RODZINY";"PLACÓWKI STACJONARNEJ POMOCY SPOŁECZNEJ";"Placówki stacjonarnej pomocy społecznej (Wymiary: Wykaz)";"mieszkańcy - osoby w podeszłym wieku";"";"";"";"";"osoba";256;230;251;295;227;257;255;321;285;;
"OCHRONA ZDROWIA, OPIEKA SPOŁECZNA I ŚWIADCZENIA NA RZECZ RODZINY";"PLACÓWKI STACJONARNEJ POMOCY SPOŁECZNEJ";"Placówki stacjonarnej pomocy społecznej (Wymiary: Wykaz)";"mieszkańcy - przewlekle somatycznie chorzy";"";"";"";"";"osoba";900;926;963;964;948;966;987;1028;1043;;
"OCHRONA ZDROWIA, OPIEKA SPOŁECZNA I ŚWIADCZENIA NA RZECZ RODZINY";"PLACÓWKI STACJONARNEJ POMOCY SPOŁECZNEJ";"Placówki stacjonarnej pomocy społecznej (Wymiary: Wykaz)";"mieszkańcy - osoby uzależnione od alkoholu";"";"";"";"";"osoba";;57;60;60;45;48;47;52;51;;
"OCHRONA ZDROWIA, OPIEKA SPOŁECZNA I ŚWIADCZENIA NA RZECZ RODZINY";"PLACÓWKI STACJONARNEJ POMOCY SPOŁECZNEJ";"Placówki stacjonarnej pomocy społecznej (Wymiary: Wykaz)";"mieszkańcy - matki z małoletnimi dziećmi i kobiety w ciąży";"";"";"";"";"osoba";;;;22;5;0;11;12;16;;
"OCHRONA ZDROWIA, OPIEKA SPOŁECZNA I ŚWIADCZENIA NA RZECZ RODZINY";"PLACÓWKI STACJONARNEJ POMOCY SPOŁECZNEJ";"Placówki stacjonarnej pomocy społecznej (Wymiary: Wykaz)";"mieszkańcy - inne osoby";"";"";"";"";"osoba";;;;18;9;6;21;24;17;;
"OCHRONA ZDROWIA, OPIEKA SPOŁECZNA I ŚWIADCZENIA NA RZECZ RODZINY";"PLACÓWKI STACJONARNEJ POMOCY SPOŁECZNEJ";"Placówki stacjonarnej pomocy społecznej (Wymiary: Wykaz)";"bezdomni w noclegowniach, domach i schroniskach dla bezdomnych";"";"";"";"";"osoba";493;455;505;449;408;423;481;474;432;;
"OCHRONA ZDROWIA, OPIEKA SPOŁECZNA I ŚWIADCZENIA NA RZECZ RODZINY";"PLACÓWKI STACJONARNEJ POMOCY SPOŁECZNEJ";"Placówki stacjonarnej pomocy społecznej (Wymiary: Wykaz)";"miejsca w noclegowniach, domach i schroniskach dla bezdomnych";"";"";"";"";"msc.";562;538;547;536;477;485;474;474;476;;
"OCHRONA ZDROWIA, OPIEKA SPOŁECZNA I ŚWIADCZENIA NA RZECZ RODZINY";"PLACÓWKI STACJONARNEJ POMOCY SPOŁECZNEJ";"Placówki stacjonarnej pomocy społecznej (Wymiary: Wykaz)";"mieszkańcy (łącznie z filiami) w roku sprawozdawczym";"";"";"";"";"osoba";;;;4245;4065;4125;4279;4347;4659;;
"OCHRONA ZDROWIA, OPIEKA SPOŁECZNA I ŚWIADCZENIA NA RZECZ RODZINY";"PLACÓWKI STACJONARNEJ POMOCY SPOŁECZNEJ";"Placówki stacjonarnej pomocy społecznej (Wymiary: Wykaz)";"mieszkańcy - przewlekle psychicznie chorzy w roku sprawozdawczym";"";"";"";"";"osoba";;;;766;758;756;759;762;747;;
"OCHRONA ZDROWIA, OPIEKA SPOŁECZNA I ŚWIADCZENIA NA RZECZ RODZINY";"PLACÓWKI STACJONARNEJ POMOCY SPOŁECZNEJ";"Placówki stacjonarnej pomocy społecznej (Wymiary: Wykaz)";"mieszkańcy - niepełnosprawni intelektualnie dorośli, dzieci i młodzież w roku sprawozdawczym";"";"";"";"";"osoba";;;;338;312;308;305;313;343;;
"OCHRONA ZDROWIA, OPIEKA SPOŁECZNA I ŚWIADCZENIA NA RZECZ RODZINY";"PLACÓWKI STACJONARNEJ POMOCY SPOŁECZNEJ";"Placówki stacjonarnej pomocy społecznej (Wymiary: Wykaz)";"mieszkańcy - niepełnosprawni fizycznie w roku sprawozdawczym";"";"";"";"";"osoba";;;;0;0;8;0;0;0;;
"OCHRONA ZDROWIA, OPIEKA SPOŁECZNA I ŚWIADCZENIA NA RZECZ RODZINY";"PLACÓWKI STACJONARNEJ POMOCY SPOŁECZNEJ";"Placówki stacjonarnej pomocy społecznej (Wymiary: Wykaz)";"mieszkańcy - osoby bezdomne w roku sprawozdawczym";"";"";"";"";"osoba";;;;1246;1240;1400;1417;1362;1483;;
"OCHRONA ZDROWIA, OPIEKA SPOŁECZNA I ŚWIADCZENIA NA RZECZ RODZINY";"PLACÓWKI STACJONARNEJ POMOCY SPOŁECZNEJ";"Placówki stacjonarnej pomocy społecznej (Wymiary: Wykaz)";"mieszkańcy - osoby w podeszłym wieku w roku sprawozdawczym";"";"";"";"";"osoba";;;;403;322;338;342;392;508;;
"OCHRONA ZDROWIA, OPIEKA SPOŁECZNA I ŚWIADCZENIA NA RZECZ RODZINY";"PLACÓWKI STACJONARNEJ POMOCY SPOŁECZNEJ";"Placówki stacjonarnej pomocy społecznej (Wymiary: Wykaz)";"mieszkańcy - przewlekle somatycznie chorzy w roku sprawozdawczym";"";"";"";"";"osoba";;;;1203;1262;1158;1243;1272;1308;;
"OCHRONA ZDROWIA, OPIEKA SPOŁECZNA I ŚWIADCZENIA NA RZECZ RODZINY";"PLACÓWKI STACJONARNEJ POMOCY SPOŁECZNEJ";"Placówki stacjonarnej pomocy społecznej (Wymiary: Wykaz)";"mieszkańcy - osoby uzależnione od alkoholu w roku sprawozdawczym";"";"";"";"";"osoba";;;;105;92;87;82;90;95;;
"OCHRONA ZDROWIA, OPIEKA SPOŁECZNA I ŚWIADCZENIA NA RZECZ RODZINY";"PLACÓWKI STACJONARNEJ POMOCY SPOŁECZNEJ";"Placówki stacjonarnej pomocy społecznej (Wymiary: Wykaz)";"mieszkańcy - matki z małoletnimi dziećmi i kobiety w ciąży w roku sprawozdawczym";"";"";"";"";"osoba";;;;87;16;0;23;27;32;;
"OCHRONA ZDROWIA, OPIEKA SPOŁECZNA I ŚWIADCZENIA NA RZECZ RODZINY";"PLACÓWKI STACJONARNEJ POMOCY SPOŁECZNEJ";"Placówki stacjonarnej pomocy społecznej (Wymiary: Wykaz)";"mieszkańcy - inne osoby w roku sprawozdawczym";"";"";"";"";"osoba";;;;97;63;70;108;129;143;;
"OCHRONA ZDROWIA, OPIEKA SPOŁECZNA I ŚWIADCZENIA NA RZECZ RODZINY";"PLACÓWKI STACJONARNEJ POMOCY SPOŁECZNEJ";"Placówki stacjonarnej pomocy społecznej (Wymiary: Wykaz)";"bezdomni w noclegowniach, domach i schroniskach dla bezdomnych w roku sprawozdawczym";"";"";"";"";"osoba";;;;1246;1240;1400;1417;1362;1483;;
"OCHRONA ZDROWIA, OPIEKA SPOŁECZNA I ŚWIADCZENIA NA RZECZ RODZINY";"ŚWIADCZENIA NA RZECZ RODZINY";"Dobry Start (Wymiary: Świadczenia Dobry Start)";"kwoty świadczeń Dobry Start wypłacone w roku";"";"";"";"";"zł";;;;;22027350;22328400;24875550;25138350;25813200;26268000;
"OCHRONA ZDROWIA, OPIEKA SPOŁECZNA I ŚWIADCZENIA NA RZECZ RODZINY";"ŚWIADCZENIA NA RZECZ RODZINY";"Dobry Start (Wymiary: Świadczenia Dobry Start)";"liczba dzieci (i osób uczących się), na które wypłacono świadczenia Dobry Start w roku";"";"";"";"";"osoba";;;;;73503;74477;82960;83888;86044;87560;
"OCHRONA ZDROWIA, OPIEKA SPOŁECZNA I ŚWIADCZENIA NA RZECZ RODZINY";"ŚWIADCZENIA NA RZECZ RODZINY";"Korzystający ze świadczeń rodzinnych (Wymiary: Wykaz)";"rodziny otrzymujące zasiłki rodzinne na dzieci";"";"";"";"";"-";8592;8748;9026;8251;6451;5342;4466;3553;2716;;
"OCHRONA ZDROWIA, OPIEKA SPOŁECZNA I ŚWIADCZENIA NA RZECZ RODZINY";"ŚWIADCZENIA NA RZECZ RODZINY";"Korzystający ze świadczeń rodzinnych (Wymiary: Wykaz)";"dzieci, na które rodzice otrzymują zasiłek rodzinny - ogółem";"";"";"";"";"osoba";16176;16286;17058;15647;12601;11076;9367;7479;5762;;
"OCHRONA ZDROWIA, OPIEKA SPOŁECZNA I ŚWIADCZENIA NA RZECZ RODZINY";"ŚWIADCZENIA NA RZECZ RODZINY";"Korzystający ze świadczeń rodzinnych (Wymiary: Wykaz)";"dzieci w wieku do lat 17, na które rodzice otrzymują zasiłek rodzinny";"";"";"";"";"osoba";14981;15126;15958;14690;11791;10346;8760;7028;5422;;
"OCHRONA ZDROWIA, OPIEKA SPOŁECZNA I ŚWIADCZENIA NA RZECZ RODZINY";"ŚWIADCZENIA NA RZECZ RODZINY";"Korzystający ze świadczeń rodzinnych (Wymiary: Wykaz)";"udział dzieci w wieku do lat 17, na które rodzice otrzymują zasiłek rodzinny w ogólnej liczbie dzieci w tym wieku";"";"";"";"";"%";12,3;12,1;12,4;11,1;9,4;8,1;6,7;5,3;4,1;;
"OCHRONA ZDROWIA, OPIEKA SPOŁECZNA I ŚWIADCZENIA NA RZECZ RODZINY";"ŚWIADCZENIA NA RZECZ RODZINY";"Kwoty świadczeń rodzinnych wypłaconych w roku - ogółem (Wymiary: Kwoty świadczeń)";"kwota świadczeń rodzinnych";"";"";"";"";"tys. zł";89683;95930;98884;103949;109920;105430;107203;109689;135539;;
"OCHRONA ZDROWIA, OPIEKA SPOŁECZNA I ŚWIADCZENIA NA RZECZ RODZINY";"ŚWIADCZENIA NA RZECZ RODZINY";"Kwoty świadczeń rodzinnych wypłaconych w roku - ogółem (Wymiary: Kwoty świadczeń)";"kwota zasiłków rodzinnych (wraz z dodatkami)";"";"";"";"";"tys. zł";32912;34080;34634;31613;25917;23063;19825;15914;12506;;
"OCHRONA ZDROWIA, OPIEKA SPOŁECZNA I ŚWIADCZENIA NA RZECZ RODZINY";"ŚWIADCZENIA NA RZECZ RODZINY";"Kwoty świadczeń rodzinnych wypłaconych w roku - ogółem (Wymiary: Kwoty świadczeń)";"kwota zasiłków pielęgnacyjnych";"";"";"";"";"tys. zł";20523;20508;21288;25786;28988;28821;29303;29504;30197;;
"OCHRONA ZDROWIA, OPIEKA SPOŁECZNA I ŚWIADCZENIA NA RZECZ RODZINY";"ŚWIADCZENIA NA RZECZ RODZINY";"Kwoty świadczeń rodzinnych wypłaconych w roku - ogółem (Wymiary: Kwoty świadczeń)";"kwota zasiłków pielęgnacyjnych na 1000 mieszkańców";"";"";"";"";"tys. zł";;;;;;;;36,7;37,4;;
"OCHRONA ZDROWIA, OPIEKA SPOŁECZNA I ŚWIADCZENIA NA RZECZ RODZINY";"ŚWIADCZENIA NA RZECZ RODZINY";"Rodzinny kapitał opiekuńczy (Wymiary: Kapitał)";"kwota wypłaconych kapitałów - ogółem";"";"";"";"";"zł";;;;;;;73457500;46136000;38645200;;
"OCHRONA ZDROWIA, OPIEKA SPOŁECZNA I ŚWIADCZENIA NA RZECZ RODZINY";"ŚWIADCZENIA NA RZECZ RODZINY";"Rodzinny kapitał opiekuńczy (Wymiary: Kapitał)";"liczba wypłaconych kapitałów - ogółem";"";"";"";"";"szt.";;;;;;;67678;48494;40953;;
"OCHRONA ZDROWIA, OPIEKA SPOŁECZNA I ŚWIADCZENIA NA RZECZ RODZINY";"ŚWIADCZENIA NA RZECZ RODZINY";"Rodzinny kapitał opiekuńczy (Wymiary: Kapitał)";"kwota wypłaconych kapitałów -  kwota wybrana przez wnioskodawcę 1000 zł miesięcznie";"";"";"";"";"zł";;;;;;;68449500;42400500;35453700;;
"OCHRONA ZDROWIA, OPIEKA SPOŁECZNA I ŚWIADCZENIA NA RZECZ RODZINY";"ŚWIADCZENIA NA RZECZ RODZINY";"Rodzinny kapitał opiekuńczy (Wymiary: Kapitał)";"liczba wypłaconych kapitałów -  kwota wybrana przez wnioskodawcę 1000 zł miesięcznie";"";"";"";"";"szt.";;;;;;;59146;41159;34648;;
"OCHRONA ZDROWIA, OPIEKA SPOŁECZNA I ŚWIADCZENIA NA RZECZ RODZINY";"ŚWIADCZENIA NA RZECZ RODZINY";"Rodzinny kapitał opiekuńczy (Wymiary: Kapitał)";"kwota wypłaconych kapitałów -  kwota wybrana przez wnioskodawcę 500 zł miesięcznie";"";"";"";"";"zł";;;;;;;5008000;3735500;3191500;;
"OCHRONA ZDROWIA, OPIEKA SPOŁECZNA I ŚWIADCZENIA NA RZECZ RODZINY";"ŚWIADCZENIA NA RZECZ RODZINY";"Rodzinny kapitał opiekuńczy (Wymiary: Kapitał)";"liczba wypłaconych kapitałów -  kwota wybrana przez wnioskodawcę 500 zł miesięcznie";"";"";"";"";"szt.";;;;;;;8532;7335;6305;;
"OCHRONA ZDROWIA, OPIEKA SPOŁECZNA I ŚWIADCZENIA NA RZECZ RODZINY";"ŚWIADCZENIA NA RZECZ RODZINY";"Świadczenie alimentacyjne - wskaźniki (Wymiary: Wskaźniki)";"liczba świadczeniobiorców funduszu alimentacyjnego na 10000 ludności";"";"";"";"";"osoba";;;;;;;25,66;22,20;19,52;;
"OCHRONA ZDROWIA, OPIEKA SPOŁECZNA I ŚWIADCZENIA NA RZECZ RODZINY";"ŚWIADCZENIA NA RZECZ RODZINY";"Świadczenie alimentacyjne - wskaźniki (Wymiary: Wskaźniki)";"liczba osób pobierających świadczenie z funduszu alimentacyjnego (średniomiesięczna)";"";"";"";"";"osoba";;;;;;;2060,17;1785,25;1576,33;;
"OCHRONA ZDROWIA, OPIEKA SPOŁECZNA I ŚWIADCZENIA NA RZECZ RODZINY";"ŚWIADCZENIA NA RZECZ RODZINY";"Świadczenie alimentacyjne - wskaźniki (Wymiary: Wskaźniki)";"średniomiesięczna liczba dłużników alimentacyjnych na 100000 ludności";"";"";"";"";"osoba";;;;;;;435,39;446,62;452,69;;
"OCHRONA ZDROWIA, OPIEKA SPOŁECZNA I ŚWIADCZENIA NA RZECZ RODZINY";"ŚWIADCZENIA NA RZECZ RODZINY";"Świadczenie alimentacyjne - wskaźniki (Wymiary: Wskaźniki)";"średniomiesięczna liczba ogółu dłużników alimentacyjnych";"";"";"";"";"osoba";;;;;;;3495,25;3591,92;3656,08;;
"OCHRONA ZDROWIA, OPIEKA SPOŁECZNA I ŚWIADCZENIA NA RZECZ RODZINY";"ŚWIADCZENIA NA RZECZ RODZINY";"Świadczenie alimentacyjne - wskaźniki (Wymiary: Wskaźniki)";"średniomiesięczna liczba dłużników alimentacyjnych wobec których podjeto działania majace na celu wzrost ściągalności należności na 100000 ludności";"";"";"";"";"osoba";;;;;;;9,99;10,38;9,71;;
"OCHRONA ZDROWIA, OPIEKA SPOŁECZNA I ŚWIADCZENIA NA RZECZ RODZINY";"ŚWIADCZENIA NA RZECZ RODZINY";"Świadczenie alimentacyjne - wskaźniki (Wymiary: Wskaźniki)";"średniomiesięczna liczba dłużników alimentacyjnych wobec których nie podjeto działań majacych na celu wzrost ściągalności należności na 100000 ludności";"";"";"";"";"osoba";;;;;;;425,41;436,24;442,98;;
